orig.ident	nCount_RNA	nFeature_RNA	percent.mt	S.Score	G2M.Score	Phase	old.ident	Sample.ID	Sample.name	Condition	RDS	Time	Day	Replicate	Batch	Dissection	Genotype	Multiplexing	Directory	Chip.10x.type	pretty.geno	RNA_snn_res.0.4	seurat_clusters	Fate	FateColor	UMAP_1	UMAP_2	Hoxa9	Hoxb9	Hoxc9	Hoxd9	Hoxa10	Hoxc10	Hoxd10	Hoxb13	Chl1
144h.Deli9-13_het.rep1	14923	4366	2.04382496816994	-0.124347460469976	-0.0751069066539585	G1	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	1.02092361095286	4.27911095237985	0	8	4	2	0	5	0	6	0
144h.Deli9-13_het.rep1	5775	2514	1.57575757575758	-0.0597322484724782	0.230462125289773	G2M	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-0.466996360393999	5.06310538864389	2	1	1	0	0	2	0	0	0
144h.Deli9-13_het.rep1	15864	4589	2.14321734745335	0.01979269890934	0.226154532751688	G2M	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-1.64219837245607	4.21652559852854	0	6	0	0	1	7	0	10	0
144h.Deli9-13_het.rep1	11276	3514	2.5097552323519	0.127376151052164	-0.237512946566624	S	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	0.870590087202551	4.47545342064157	0	6	1	0	0	3	0	2	0
144h.Deli9-13_het.rep1	11643	3671	2.05273554925706	-0.00704804607736387	-0.332599958096944	G1	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-1.42062144336366	5.30938891983286	1	6	3	0	1	6	1	2	0
144h.Deli9-13_het.rep1	12404	3741	1.91873589164786	0.0937701826347177	-0.209994099156493	S	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-0.602213073345659	5.37823228454843	1	3	2	3	2	3	0	1	0
144h.Deli9-13_het.rep1	19884	5021	1.75015087507544	-0.112965105912566	0.279057196502267	G2M	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-2.79702382144594	4.24112467384592	2	6	1	1	2	6	0	9	0
144h.Deli9-13_het.rep1	17889	4753	1.54284755995304	-0.204762332689008	0.388413298506253	G2M	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-2.46607475337648	4.54976157760874	1	7	6	3	2	5	0	5	0
144h.Deli9-13_het.rep1	15221	4297	2.37829314762499	-0.193756566650748	0.193233158584578	G2M	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-1.813480902287	4.67408637619272	0	8	8	1	1	3	3	4	0
144h.Deli9-13_het.rep1	16645	4295	1.81435866626615	0.0617848176645678	-0.242735847894352	S	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-1.4216478353467	4.8748558006312	2	8	1	1	0	5	0	7	0
144h.Deli9-13_het.rep1	11363	3482	2.147320249934	0.0809712614898682	-0.31733769012071	S	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-2.21040062961244	4.40972761726633	0	0	5	2	2	4	1	0	0
144h.Deli9-13_het.rep1	15577	4329	2.304679976889	-0.0838975201749423	0.189006545205808	G2M	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-0.267682719799517	5.03909425354257	1	9	4	4	4	4	0	4	0
144h.Deli9-13_het.rep1	22182	5171	1.67703543413579	-0.148792078500676	0.296461860394444	G2M	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-1.53167824802065	4.59437255478159	4	10	3	3	2	5	0	7	0
144h.Deli9-13_het.rep1	9526	3270	2.03653159773252	-0.0157710180704722	-0.288309901429576	G1	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	1.14902566763497	5.87351731872812	0	0	1	3	1	0	1	0	0
144h.Deli9-13_het.rep1	10965	3541	2.97309621523028	0.0543082309256918	-0.189281126601235	S	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-1.18495421466493	4.96639184570566	0	2	1	0	0	4	0	4	0
144h.Deli9-13_het.rep1	17107	4628	2.24469515403051	-0.223521280670492	0.238318780236932	G2M	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-1.6606979852643	4.22003345108286	3	11	8	1	0	15	0	10	0
144h.Deli9-13_het.rep1	14494	4023	2.30440182144336	0.0904478631715382	-0.269003249711603	S	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-1.63309841212892	5.24640302276865	1	8	4	0	3	6	0	4	0
144h.Deli9-13_het.rep1	15897	4180	1.78650059759703	0.0257617994335976	-0.175111131006183	S	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-2.14389686641359	4.50754718399301	2	2	5	0	2	5	0	7	0
144h.Deli9-13_het.rep1	12589	3682	1.70784017793312	0.0975628406370183	-0.243845722920846	S	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	0.538465272811415	4.68375687217966	1	3	3	1	1	6	0	1	0
144h.Deli9-13_het.rep1	11735	3632	2.10481465700895	0.0255079352605926	-0.246277414634492	S	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-0.53118126449251	4.95518092727915	1	4	3	1	1	4	0	1	0
144h.Deli9-13_het.rep1	14413	4209	2.34510511343926	-0.191592738283254	0.214888627460103	G2M	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-1.67941932735109	5.25158671951547	2	5	3	0	2	4	1	4	0
144h.Deli9-13_het.rep1	12262	4028	2.2834774098842	-0.274662176602222	0.238141305038072	G2M	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	0.0252905601534861	4.79170970535532	2	6	2	1	0	6	0	12	0
144h.Deli9-13_het.rep1	17366	4512	2.03270758954278	-0.142565912128537	-0.102984607941513	G1	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-0.926208544346331	5.08068303680673	1	6	2	2	2	10	0	4	0
144h.Deli9-13_het.rep1	21776	5175	1.80014695077149	-0.232965253397277	0.238772125090923	G2M	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-1.89676742610597	4.92809490776316	1	13	4	1	0	8	0	14	0
144h.Deli9-13_het.rep1	14906	4232	2.22058231584597	-0.171603244881897	0.100229011680056	G2M	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-2.1110895162549	4.62751679039255	1	11	5	2	0	6	0	8	0
144h.Deli9-13_het.rep1	15004	4301	2.15942415355905	-0.154751699910064	0.162798460799271	G2M	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	0.148638021377088	4.27674369430795	1	1	4	2	1	12	2	1	0
144h.Deli9-13_het.rep1	25871	5659	1.64663136330254	0.0888596259284342	-0.00381113366842856	S	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-0.485036421391009	4.65326528167978	1	9	8	2	2	11	1	3	0
144h.Deli9-13_het.rep1	11083	3544	2.40007218262203	0.074606172153395	-0.348980691604004	S	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	1.09667173045612	5.82456903076425	1	3	1	2	0	0	0	0	0
144h.Deli9-13_het.rep1	11353	3605	2.57200739892539	-0.190382707258111	0.0106652000994694	G2M	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	0.980074573484423	5.77184800720468	1	4	0	3	0	2	0	0	0
144h.Deli9-13_het.rep1	14180	3952	3.48377997179126	-0.134082035719527	-0.169020714972679	G1	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-0.303341675373552	4.35214523887888	1	9	3	2	0	3	0	7	0
144h.Deli9-13_het.rep1	10623	3526	2.33455709309988	0.101803739106228	-0.273001448519158	S	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	0.549927395013334	4.60149387932077	0	4	2	0	0	1	0	1	0
144h.Deli9-13_het.rep1	11598	3629	1.70719089498189	-0.126901846761773	-0.0783344543343618	G1	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-1.60878782329225	5.03166274643198	1	3	4	1	1	8	0	5	0
144h.Deli9-13_het.rep1	16075	4635	2.20839813374806	-0.121836498273985	0.17305782861399	G2M	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-1.85548644122743	4.32862071609751	1	1	3	2	1	8	1	5	0
144h.Deli9-13_het.rep1	12702	3736	1.96819398519918	0.120048918301047	-0.180464006942958	S	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-2.29786973056459	4.52167205429331	0	7	2	0	0	3	1	6	0
144h.Deli9-13_het.rep1	21123	5132	1.92207546276571	-0.174172799900053	0.342548369933202	G2M	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-2.01492624339723	4.53571776962534	6	9	5	1	0	9	0	4	0
144h.Deli9-13_het.rep1	10443	3302	2.19285645887197	0.00348469624420122	-0.257824746316721	S	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	0.489193152812483	4.70130614853159	0	0	1	0	2	2	0	0	0
144h.Deli9-13_het.rep1	7395	2847	2.88032454361055	0.100517777013829	-0.204815597783411	S	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-1.09929137286806	5.48213367080942	4	3	1	4	1	1	1	1	0
144h.Deli9-13_het.rep1	11233	3598	1.90510104157393	-0.0333411308374639	-0.000439541761460216	G1	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	0.923581768003465	4.51621441459909	2	2	6	5	0	3	0	0	0
144h.Deli9-13_het.rep1	11926	3606	1.66023813516686	0.0667348223319914	-0.084027303705718	S	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-2.13154964503908	4.73870496368662	1	5	2	1	0	1	1	5	0
144h.Deli9-13_het.rep1	17220	4349	2.03252032520325	-0.0278237307708363	-0.2935396333077	G1	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-0.156437922092913	4.56345681762949	2	2	4	2	0	7	3	5	0
144h.Deli9-13_het.rep1	12078	3603	1.45719489981785	0.00546771719517858	-0.308563238117562	S	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-2.04903392848635	4.48346380806223	1	0	2	4	1	4	0	1	0
144h.Deli9-13_het.rep1	11812	3671	1.7609210971893	0.0455858282288129	-0.155932356175025	S	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	0.0680323356661814	5.3309743843104	0	2	5	0	0	9	0	0	0
144h.Deli9-13_het.rep1	7641	2873	2.1986650961916	-0.00520020353801087	-0.102199107824087	G1	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-1.55338482913637	4.40906076050058	1	1	1	3	1	2	0	1	0
144h.Deli9-13_het.rep1	9657	3228	1.54292223257741	0.127570812199378	-0.263632416960308	S	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-1.33285288867616	5.20400075531259	0	4	0	0	1	6	0	0	0
144h.Deli9-13_het.rep1	12388	3769	2.04229899903132	-0.227566917599732	0.180356731377231	G2M	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	0.187500011352064	4.61264018631235	0	6	8	3	0	5	0	0	0
144h.Deli9-13_het.rep1	14828	4384	1.58483949285136	-0.185690014134603	0.221564074400604	G2M	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-0.277379322620867	4.97843007660166	1	11	3	2	1	3	0	3	0
144h.Deli9-13_het.rep1	11458	3596	2.27788444754757	0.0057803377531499	-0.384256365275227	S	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	0.564332079318525	4.70975927925363	0	2	3	1	0	2	1	1	0
144h.Deli9-13_het.rep1	8695	3358	1.17308798159862	-0.0697142206937931	0.197090794328659	G2M	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-2.41359620151186	4.49229745483652	1	7	1	3	0	5	0	1	0
144h.Deli9-13_het.rep1	13784	3859	1.80644225188624	-0.0723255856698932	-0.223004473849839	G1	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	0.135773670104505	4.9026616058375	1	4	5	1	0	2	0	5	0
144h.Deli9-13_het.rep1	11534	3588	1.69065371943818	-0.129164240211705	-0.0698677540956149	G1	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-0.319462586018084	4.9760292015101	0	3	0	0	1	5	0	6	0
144h.Deli9-13_het.rep1	13239	3914	2.90807462799305	-0.0469766528449048	-0.0774437044568203	G1	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-2.26135616359377	4.59509973144785	2	5	5	0	1	0	0	7	0
144h.Deli9-13_het.rep1	14128	4138	2.05973952434881	-0.00964396866535722	-0.145943290342077	G1	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-1.21631269511843	4.79498581505075	1	3	1	0	0	5	0	3	0
144h.Deli9-13_het.rep1	17934	4506	3.66343258614921	-0.186556327305334	0.152231734361129	G2M	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-0.659836102100847	4.53720311737314	3	9	2	1	3	9	0	3	0
144h.Deli9-13_het.rep1	12966	3905	2.12093166743791	-0.194266117002182	-0.0937327649501823	G1	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-0.482787657352923	4.53067807770029	2	4	4	0	1	4	0	0	0
144h.Deli9-13_het.rep1	14054	4129	2.14885441867084	-0.169122544097698	-0.0694728798116089	G1	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	0.134275328544142	4.87190656280771	0	5	3	3	1	2	1	5	0
144h.Deli9-13_het.rep1	17540	4579	2.25199543899658	-0.233548793745401	0.233667676227993	G2M	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-2.34810738620424	3.94312696075693	2	14	2	0	1	16	0	7	0
